Set_pos_x,Set_pos_y,Set_pos_z,Drone_pos_x,Drone_pos_y,Drone_pos_z,Com_shoulder,Com_elbow,Com_wrist_p,Com_wrist_r,Com_gripper,Manip_shoulder,Manip_elbow,Manip_wrist_p,Manip_wrist_r,Manip_gripper
57429166 0,140 0,819 0,441 0,225 0,801 0,447 -118 -39 -61 -90 38 
57429315 0,133 0,819 0,441 0,217 0,801 0,447 -117 -39 -61 -90 38 
57429395 0,127 0,819 0,441 0,209 0,800 0,448 -117 -39 -61 -90 38 
57429484 0,123 0,819 0,441 0,207 0,800 0,448 -117 -39 -61 -90 38 
57429581 0,117 0,818 0,441 0,200 0,801 0,450 -117 -39 -61 -90 38 
57429711 0,109 0,818 0,442 0,193 0,804 0,453 -117 -39 -61 -90 38 
57429762 0,107 0,818 0,442 0,192 0,806 0,455 -117 -39 -61 -90 38 
57429880 0,101 0,818 0,442 0,189 0,810 0,457 -117 -39 -61 -90 38 
57429921 0,097 0,818 0,442 0,187 0,813 0,459 -117 -39 -61 -90 38 
57430065 0,088 0,817 0,442 0,185 0,822 0,463 -117 -39 -61 -90 38 
57430201 0,081 0,817 0,442 0,184 0,831 0,467 -117 -39 -61 -90 38 
57430281 0,076 0,817 0,442 0,184 0,836 0,468 -117 -39 -61 -90 38 
57430402 0,069 0,817 0,442 0,183 0,841 0,470 -116 -40 -61 -90 38 
57430484 0,066 0,817 0,443 0,183 0,842 0,471 -116 -40 -61 -90 38 -117.00 -41.00 -58.00 -89.00 25.00
57430578 0,060 0,816 0,443 0,182 0,843 0,471 -116 -39 -61 -90 38 
57430706 0,052 0,816 0,443 0,179 0,840 0,471 -117 -39 -61 -90 38 -117.00 -41.00 -58.00 -89.00 25.00
57430786 0,047 0,816 0,443 0,176 0,837 0,471 -117 -39 -61 -90 38 
57430912 0,040 0,815 0,443 0,170 0,831 0,470 -117 -39 -61 -90 38 
57430956 0,038 0,815 0,443 0,168 0,830 0,469 -117 -39 -61 -90 38 
57431116 0,029 0,815 0,443 0,158 0,822 0,466 -117 -39 -61 -90 38 
57431203 0,024 0,815 0,443 0,153 0,819 0,465 -116 -40 -61 -90 38 
57431299 0,017 0,815 0,443 0,142 0,815 0,461 -116 -40 -61 -90 38 
57431419 0,010 0,814 0,444 0,130 0,812 0,457 -116 -40 -61 -90 38 
57431465 0,008 0,814 0,444 0,126 0,811 0,456 -116 -40 -61 -90 38 
57431596 0,000 0,814 0,444 0,113 0,809 0,453 -116 -40 -61 -90 38 
57431671 -0,005 0,814 0,444 0,106 0,808 0,452 -115 -40 -61 -90 38 
57431804 -0,013 0,813 0,444 0,093 0,807 0,450 -115 -40 -61 -90 38 
57431856 -0,016 0,813 0,444 0,089 0,807 0,449 -115 -40 -61 -90 38 
57431979 -0,023 0,813 0,444 0,076 0,806 0,449 -115 -40 -60 -90 38 -116.00 -41.00 -58.00 -89.00 25.00
57432101 -0,031 0,813 0,444 0,068 0,806 0,450 -115 -40 -60 -90 38 
57432211 -0,035 0,813 0,445 0,061 0,805 0,452 -115 -40 -60 -90 38 -116.00 -41.00 -58.00 -89.00 25.00
57432267 -0,040 0,812 0,445 0,056 0,805 0,453 -115 -40 -60 -90 38 
57432395 -0,048 0,812 0,445 0,047 0,805 0,458 -114 -40 -60 -90 38 
57432521 -0,056 0,812 0,445 0,045 0,805 0,460 -114 -40 -59 -90 38 
57432578 -0,059 0,812 0,445 0,040 0,805 0,464 -114 -40 -59 -90 38 -115.00 -41.00 -58.00 -89.00 25.00
57432714 -0,067 0,811 0,445 0,031 0,808 0,473 -114 -40 -59 -90 38 -115.00 -41.00 -58.00 -89.00 25.00
57432790 -0,073 0,811 0,445 0,030 0,808 0,474 -114 -40 -59 -90 38 
57432906 -0,078 0,811 0,445 0,026 0,810 0,480 -114 -40 -59 -90 38 
57433001 -0,085 0,811 0,446 0,022 0,811 0,485 -114 -40 -59 -90 38 
57433119 -0,092 0,810 0,446 0,017 0,811 0,490 -114 -40 -59 -90 38 
57433151 -0,094 0,810 0,446 0,017 0,811 0,490 -114 -40 -59 -90 38 
57433281 -0,101 0,810 0,446 0,013 0,811 0,496 -114 -39 -59 -90 38 
57433398 -0,109 0,810 0,446 0,007 0,810 0,499 -115 -39 -59 -90 38 
57433479 -0,113 0,810 0,446 0,006 0,810 0,500 -115 -40 -59 -90 38 -115.00 -41.00 -58.00 -89.00 25.00
57433541 -0,116 0,809 0,446 0,001 0,811 0,502 -115 -40 -59 -90 38 -114.00 -41.00 -58.00 -89.00 25.00
57433698 -0,127 0,809 0,446 -0,007 0,813 0,505 -115 -40 -60 -90 38 
57433794 -0,131 0,809 0,446 -0,013 0,813 0,506 -115 -40 -60 -90 38 
57433881 -0,138 0,809 0,447 -0,017 0,814 0,506 -115 -40 -59 -90 38 -115.00 -41.00 -57.00 -89.00 25.00
57433977 -0,143 0,808 0,447 -0,026 0,816 0,506 -114 -40 -59 -90 38 
57434060 -0,147 0,808 0,447 -0,033 0,819 0,504 -114 -40 -59 -90 38 -115.00 -41.00 -57.00 -89.00 25.00
57434214 -0,156 0,808 0,447 -0,042 0,823 0,501 -114 -40 -59 -90 38 
57434329 -0,163 0,808 0,447 -0,049 0,825 0,498 -114 -40 -59 -90 38 
57434381 -0,166 0,807 0,447 -0,054 0,827 0,495 -114 -40 -59 -90 38 
57434509 -0,174 0,807 0,447 -0,062 0,827 0,488 -114 -40 -59 -90 38 
57434590 -0,177 0,805 0,447 -0,067 0,826 0,484 -114 -40 -59 -90 38 
57434702 -0,186 0,797 0,448 -0,074 0,822 0,474 -114 -40 -59 -90 38 
57434830 -0,192 0,791 0,448 -0,079 0,818 0,467 -114 -40 -59 -90 38 
57434879 -0,195 0,789 0,448 -0,082 0,815 0,461 -113 -41 -59 -90 38 
57435011 -0,203 0,781 0,448 -0,086 0,810 0,452 -113 -41 -59 -90 38 
57435072 -0,206 0,779 0,448 -0,090 0,806 0,444 -113 -41 -59 -90 38 -114.00 -41.00 -57.00 -89.00 25.00
57435243 -0,216 0,770 0,448 -0,092 0,802 0,435 -113 -41 -59 -90 38 
57435343 -0,222 0,764 0,448 -0,096 0,797 0,416 -113 -41 -59 -90 38 
57435380 -0,225 0,762 0,448 -0,096 0,797 0,416 -113 -41 -59 -90 38 
57435536 -0,234 0,754 0,449 -0,099 0,796 0,402 -113 -41 -59 -90 38 
57435611 -0,238 0,751 0,449 -0,100 0,796 0,398 -112 -41 -58 -90 38 
57435690 -0,243 0,749 0,449 -0,103 0,796 0,390 -112 -41 -58 -90 38 
57435848 -0,250 0,748 0,449 -0,106 0,794 0,380 -112 -41 -58 -90 38 -114.00 -41.00 -57.00 -89.00 25.00
57435904 -0,255 0,748 0,449 -0,107 0,794 0,375 -112 -41 -58 -90 38 
57436043 -0,263 0,748 0,449 -0,115 0,790 0,364 -112 -41 -58 -90 38 
57436091 -0,266 0,745 0,449 -0,116 0,790 0,362 -112 -41 -58 -90 38 
57436217 -0,274 0,739 0,449 -0,124 0,788 0,356 -112 -41 -58 -90 38 
57436343 -0,281 0,733 0,450 -0,133 0,784 0,352 -112 -41 -58 -90 38 
57436380 -0,284 0,731 0,450 -0,139 0,782 0,350 -112 -42 -58 -90 38 
57436538 -0,292 0,723 0,450 -0,152 0,779 0,349 -112 -41 -58 -90 38 
57436630 -0,298 0,719 0,452 -0,159 0,777 0,348 -112 -42 -58 -90 38 -113.00 -42.00 -57.00 -89.00 25.00
57436715 -0,302 0,715 0,456 -0,166 0,774 0,348 -112 -42 -58 -90 38 
57436796 -0,307 0,711 0,460 -0,176 0,771 0,348 -111 -42 -58 -90 38 
57436931 -0,315 0,704 0,467 -0,191 0,765 0,350 -112 -42 -58 -90 38 
57436976 -0,318 0,702 0,469 -0,198 0,762 0,351 -112 -42 -58 -90 38 -112.00 -42.00 -56.00 -89.00 25.00
57437127 -0,325 0,695 0,476 -0,212 0,756 0,354 -112 -42 -58 -90 38 -112.00 -43.00 -56.00 -89.00 25.00
57437179 -0,328 0,692 0,478 -0,220 0,753 0,356 -112 -42 -59 -90 38 
57437311 -0,336 0,688 0,485 -0,235 0,747 0,361 -112 -42 -59 -90 38 
57437444 -0,343 0,688 0,491 -0,247 0,743 0,365 -112 -42 -59 -90 38 -112.00 -43.00 -56.00 -89.00 25.00
57437531 -0,348 0,688 0,495 -0,259 0,738 0,370 -112 -42 -59 -90 38 
57437664 -0,354 0,688 0,500 -0,280 0,729 0,379 -112 -42 -59 -90 38 
57437715 -0,357 0,687 0,503 -0,283 0,728 0,381 -112 -42 -59 -90 38 
57437837 -0,365 0,687 0,510 -0,298 0,723 0,391 -112 -42 -59 -90 38 
57437890 -0,367 0,687 0,511 -0,302 0,722 0,394 -112 -42 -59 -90 38 
57438024 -0,374 0,687 0,515 -0,317 0,718 0,406 -112 -42 -59 -90 38 
57438162 -0,383 0,686 0,516 -0,330 0,714 0,417 -111 -42 -58 -90 38 
57438262 -0,387 0,686 0,516 -0,334 0,713 0,421 -111 -42 -58 -90 38 
57438358 -0,393 0,686 0,516 -0,349 0,708 0,437 -111 -42 -58 -90 38 
57438396 -0,397 0,686 0,516 -0,354 0,706 0,444 -111 -42 -58 -90 38 
57438532 -0,404 0,682 0,516 -0,362 0,705 0,456 -111 -42 -58 -90 38 
57438660 -0,412 0,682 0,516 -0,367 0,705 0,465 -111 -42 -58 -90 38 
57438756 -0,417 0,682 0,516 -0,372 0,707 0,476 -111 -42 -58 -90 38 
57438881 -0,423 0,681 0,516 -0,375 0,711 0,482 -111 -42 -58 -90 38 
57438933 -0,427 0,681 0,516 -0,376 0,713 0,485 -111 -42 -58 -90 38 
57439064 -0,436 0,681 0,517 -0,377 0,719 0,491 -111 -42 -58 -90 38 
57439163 -0,442 0,681 0,517 -0,377 0,719 0,491 -111 -42 -58 -90 38 
57439228 -0,445 0,680 0,517 -0,377 0,719 0,491 -111 -42 -59 -90 38 
57439349 -0,452 0,680 0,517 -0,378 0,722 0,494 -111 -42 -59 -90 38 
57439486 -0,459 0,680 0,517 -0,378 0,727 0,497 -111 -43 -59 -90 38 
57439578 -0,462 0,680 0,517 -0,379 0,729 0,498 -111 -43 -59 -90 38 -112.00 -43.00 -56.00 -89.00 25.00
57439646 -0,468 0,680 0,517 -0,383 0,729 0,500 -111 -43 -59 -90 38 -111.00 -43.00 -56.00 -89.00 25.00
57439772 -0,476 0,679 0,517 -0,389 0,722 0,503 -111 -43 -59 -90 38 
57439882 -0,483 0,679 0,518 -0,391 0,720 0,504 -111 -43 -59 -90 38 
57439960 -0,487 0,679 0,518 -0,396 0,716 0,507 -111 -43 -59 -90 38 
57440006 -0,490 0,679 0,518 -0,398 0,715 0,508 -110 -43 -58 -90 38 
57440213 -0,499 0,678 0,518 -0,409 0,708 0,518 -110 -43 -58 -90 38 -111.00 -43.00 -56.00 -89.00 25.00
57440314 -0,505 0,678 0,518 -0,416 0,705 0,524 -110 -43 -58 -90 38 
57440351 -0,508 0,678 0,518 -0,421 0,703 0,530 -111 -43 -58 -90 38 
57440495 -0,517 0,678 0,518 -0,430 0,701 0,540 -111 -43 -58 -90 38 
57440593 -0,521 0,677 0,518 -0,438 0,699 0,550 -111 -42 -58 -90 38 -111.00 -44.00 -56.00 -89.00 25.00
57440722 -0,528 0,677 0,518 -0,445 0,697 0,558 -111 -42 -58 -90 38 
57440811 -0,533 0,677 0,519 -0,456 0,694 0,571 -111 -42 -58 -90 38 
57440848 -0,536 0,677 0,519 -0,456 0,694 0,571 -111 -42 -58 -90 38 
57441010 -0,545 0,677 0,519 -0,469 0,692 0,584 -112 -41 -58 -90 38 
57441094 -0,549 0,676 0,519 -0,471 0,692 0,586 -112 -41 -58 -90 38 
57441198 -0,555 0,676 0,519 -0,481 0,691 0,593 -112 -41 -58 -90 38 
57441289 -0,555 0,676 0,519 -0,489 0,691 0,597 -112 -41 -58 -90 38 
57441425 -0,555 0,676 0,519 -0,503 0,693 0,602 -112 -41 -58 -90 38 
57441513 -0,555 0,676 0,519 -0,510 0,695 0,602 -111 -42 -58 -90 38 
57441596 -0,555 0,676 0,519 -0,515 0,696 0,601 -111 -42 -58 -90 38 
57441685 -0,555 0,676 0,519 -0,522 0,699 0,599 -110 -42 -57 -90 38 
57441783 -0,555 0,676 0,519 -0,528 0,702 0,593 -110 -42 -57 -90 38 
57441900 -0,555 0,676 0,519 -0,535 0,703 0,584 -111 -42 -57 -90 38 
57441950 -0,555 0,676 0,519 -0,536 0,703 0,581 -111 -42 -58 -90 38 
57442098 -0,555 0,676 0,519 -0,543 0,704 0,562 -111 -41 -58 -90 38 -111.00 -44.00 -56.00 -90.00 25.00
57442229 -0,555 0,676 0,519 -0,546 0,703 0,544 -112 -41 -58 -90 38 -111.00 -44.00 -56.00 -89.00 25.00
57442280 -0,555 0,676 0,519 -0,548 0,702 0,535 -112 -41 -58 -90 38 
57442406 -0,555 0,676 0,519 -0,550 0,700 0,519 -112 -41 -58 -90 38 -111.00 -44.00 -56.00 -89.00 25.00
57442527 -0,555 0,676 0,519 -0,552 0,697 0,501 -112 -41 -58 -90 38 
57442612 -0,555 0,676 0,519 -0,554 0,695 0,491 -112 -41 -58 -90 38 
57442722 -0,555 0,676 0,519 -0,555 0,693 0,481 -112 -41 -58 -90 38 
57442813 -0,555 0,676 0,519 -0,557 0,691 0,466 -113 -41 -58 -90 38 
57442901 -0,555 0,676 0,519 -0,557 0,691 0,456 -113 -41 -58 -90 38 
57442978 -0,555 0,676 0,519 -0,557 0,691 0,453 -113 -41 -58 -90 38 
57443095 -0,555 0,676 0,519 -0,559 0,693 0,440 -113 -40 -58 -90 38 
57443237 -0,555 0,676 0,519 -0,562 0,692 0,433 -113 -40 -58 -90 38 -113.00 -44.00 -56.00 -89.00 25.00
57443292 -0,555 0,676 0,519 -0,563 0,691 0,432 -113 -40 -58 -90 38 
57443342 -0,555 0,676 0,519 -0,563 0,690 0,429 -113 -41 -59 -90 38 -113.00 -43.00 -56.00 -89.00 25.00
57443511 -0,555 0,676 0,519 -0,565 0,687 0,428 -113 -41 -59 -90 38 
57443611 -0,555 0,676 0,519 -0,564 0,685 0,430 -112 -41 -58 -90 38 
57443732 -0,555 0,676 0,519 -0,562 0,684 0,432 -109 -47 -62 -90 146 
57443814 -0,555 0,676 0,519 -0,560 0,684 0,435 -107 -50 -62 -90 146 
57443928 -0,555 0,676 0,519 -0,555 0,683 0,442 -106 -51 -62 -90 146 -112.00 -44.00 -57.00 -89.00 25.00
57443980 -0,555 0,676 0,519 -0,555 0,683 0,442 -105 -51 -62 -90 146 -110.00 -46.00 -58.00 -89.00 25.00
57444074 -0,555 0,676 0,519 -0,546 0,686 0,453 -105 -51 -62 -90 146 -108.00 -51.00 -60.00 -89.00 25.00
57444164 -0,555 0,676 0,519 -0,544 0,686 0,456 -105 -52 -62 -90 146 -107.00 -51.00 -60.00 -89.00 25.00
57444316 -0,555 0,676 0,519 -0,537 0,684 0,478 -105 -52 -62 -90 146 
57444430 -0,555 0,676 0,519 -0,535 0,682 0,489 -105 -52 -62 -90 146 -106.00 -52.00 -60.00 -89.00 25.00
57444485 -0,555 0,676 0,519 -0,535 0,682 0,491 -105 -52 -62 -90 146 
57444619 -0,555 0,676 0,519 -0,536 0,682 0,505 -105 -52 -62 -90 146 
57444750 -0,555 0,676 0,519 -0,539 0,685 0,514 -105 -52 -62 -90 146 
57444856 -0,555 0,676 0,519 -0,542 0,687 0,519 -105 -52 -62 -90 146 
57444943 -0,555 0,676 0,519 -0,549 0,696 0,532 -105 -51 -61 -90 146 
57445032 -0,555 0,676 0,519 -0,553 0,699 0,536 -105 -50 -60 -90 146 
57445121 -0,555 0,676 0,519 -0,557 0,706 0,542 -106 -49 -60 -90 146 
57445199 -0,555 0,676 0,519 -0,560 0,710 0,545 -107 -47 -59 -90 38 -106.00 -53.00 -60.00 -89.00 25.00
57445314 -0,555 0,676 0,519 -0,565 0,715 0,549 -109 -45 -58 -90 38 -106.00 -53.00 -60.00 -89.00 25.00
57445447 -0,555 0,676 0,519 -0,570 0,717 0,551 -109 -44 -58 -90 38 -106.00 -52.00 -58.00 -89.00 25.00
57445560 -0,555 0,676 0,519 -0,572 0,716 0,552 -109 -44 -58 -90 38 -107.00 -50.00 -57.00 -89.00 25.00
57445665 -0,555 0,676 0,519 -0,575 0,712 0,551 -110 -43 -58 -90 38 -108.00 -47.00 -56.00 -89.00 25.00
57445702 -0,555 0,676 0,519 -0,574 0,711 0,551 -110 -43 -58 -90 38 -109.00 -47.00 -56.00 -89.00 25.00
57445825 -0,555 0,676 0,519 -0,572 0,708 0,547 -110 -43 -58 -90 38 
57445952 -0,551 0,676 0,519 -0,568 0,703 0,542 -111 -43 -59 -90 38 
57446035 -0,547 0,676 0,519 -0,565 0,699 0,539 -111 -42 -58 -90 38 
57446149 -0,541 0,677 0,519 -0,562 0,695 0,534 -111 -42 -59 -90 38 -109.00 -47.00 -56.00 -89.00 25.00
57446205 -0,539 0,677 0,519 -0,557 0,687 0,528 -112 -42 -59 -90 38 -111.00 -45.00 -56.00 -89.00 25.00
57446349 -0,531 0,677 0,519 -0,545 0,674 0,517 -112 -42 -59 -90 38 
57446435 -0,528 0,677 0,518 -0,537 0,667 0,509 -112 -42 -59 -90 38 
57446522 -0,523 0,677 0,518 -0,532 0,663 0,505 -112 -42 -59 -90 38 
57446635 -0,518 0,678 0,518 -0,524 0,658 0,498 -112 -42 -58 -90 38 
57446728 -0,516 0,678 0,518 -0,514 0,654 0,492 -112 -42 -58 -90 38 
57446861 -0,516 0,678 0,518 -0,503 0,653 0,486 -111 -42 -58 -90 38 
57446912 -0,516 0,678 0,518 -0,498 0,653 0,484 -111 -42 -58 -90 38 -112.00 -45.00 -56.00 -89.00 25.00
57447059 -0,516 0,678 0,518 -0,486 0,657 0,481 -111 -42 -58 -90 38 
57447145 -0,516 0,678 0,518 -0,481 0,659 0,481 -111 -42 -58 -90 38 
57447252 -0,516 0,678 0,518 -0,472 0,664 0,481 -111 -42 -58 -90 38 
57447370 -0,516 0,678 0,518 -0,460 0,672 0,484 -110 -43 -58 -90 38 -111.00 -45.00 -56.00 -89.00 25.00
57447424 -0,516 0,678 0,518 -0,454 0,675 0,485 -110 -43 -58 -90 38 -111.00 -45.00 -56.00 -89.00 25.00
57447559 -0,516 0,678 0,518 -0,443 0,682 0,489 -110 -43 -58 -90 38 
57447668 -0,516 0,678 0,518 -0,436 0,686 0,493 -109 -44 -58 -90 38 
57447732 -0,516 0,678 0,518 -0,436 0,686 0,493 -109 -44 -58 -90 38 
57447857 -0,516 0,678 0,518 -0,436 0,686 0,493 -109 -44 -58 -90 38 
57447958 -0,516 0,678 0,518 -0,436 0,686 0,493 -109 -44 -58 -90 38 
57448075 -0,516 0,678 0,518 -0,426 0,691 0,498 -109 -44 -58 -90 38 
57448159 -0,516 0,678 0,518 -0,422 0,695 0,501 -109 -44 -58 -90 38 
57448263 -0,516 0,678 0,515 -0,412 0,702 0,508 -109 -44 -58 -90 38 
57448352 -0,517 0,678 0,511 -0,412 0,702 0,508 -109 -44 -59 -90 38 
57448475 -0,517 0,678 0,505 -0,412 0,702 0,508 -110 -44 -59 -90 38 
57448542 -0,517 0,678 0,501 -0,412 0,702 0,508 -110 -44 -59 -90 38 
57448683 -0,517 0,678 0,495 -0,398 0,712 0,515 -110 -44 -59 -90 38 
57448766 -0,517 0,678 0,492 -0,393 0,717 0,519 -110 -44 -59 -90 38 -110.00 -45.00 -56.00 -89.00 25.00
57448824 -0,517 0,678 0,488 -0,389 0,723 0,523 -110 -44 -59 -90 38 
57448975 -0,517 0,678 0,480 -0,393 0,734 0,522 -110 -44 -59 -90 38 
57449064 -0,517 0,678 0,476 -0,397 0,732 0,521 -110 -43 -59 -90 38 
57449145 -0,517 0,678 0,472 -0,402 0,728 0,519 -110 -44 -59 -90 38 
57449262 -0,517 0,678 0,468 -0,403 0,727 0,518 -110 -43 -58 -90 38 -110.00 -45.00 -56.00 -89.00 25.00
57449330 -0,518 0,678 0,463 -0,409 0,721 0,517 -110 -43 -59 -90 38 
57449485 -0,518 0,677 0,456 -0,417 0,713 0,514 -111 -43 -58 -90 38 -110.00 -45.00 -56.00 -89.00 25.00
57449572 -0,518 0,677 0,456 -0,428 0,705 0,511 -111 -43 -58 -90 38 
57449673 -0,518 0,677 0,456 -0,437 0,699 0,509 -111 -43 -59 -90 38 -110.00 -45.00 -56.00 -89.00 25.00
57449765 -0,518 0,677 0,456 -0,442 0,696 0,507 -111 -43 -59 -90 38 
57449843 -0,518 0,677 0,456 -0,448 0,692 0,505 -111 -43 -59 -90 38 -110.00 -45.00 -56.00 -89.00 25.00
57449978 -0,518 0,677 0,456 -0,463 0,683 0,501 -111 -42 -59 -90 38 
57450055 -0,518 0,677 0,456 -0,470 0,677 0,499 -112 -42 -59 -90 38 
57450147 -0,518 0,677 0,456 -0,477 0,672 0,498 -112 -42 -59 -90 38 -111.00 -45.00 -56.00 -89.00 25.00
57450232 -0,518 0,677 0,456 -0,480 0,670 0,497 -112 -42 -59 -90 38 
57450350 -0,518 0,677 0,453 -0,485 0,667 0,496 -112 -42 -59 -90 38 
57450402 -0,518 0,677 0,452 -0,488 0,666 0,495 -113 -41 -59 -90 38 
57450599 -0,518 0,677 0,443 -0,492 0,667 0,494 -113 -42 -59 -90 38 
57450701 -0,518 0,677 0,443 -0,492 0,670 0,493 -113 -41 -59 -90 38 
57450760 -0,518 0,677 0,443 -0,492 0,670 0,493 -113 -41 -59 -90 38 -112.00 -45.00 -56.00 -89.00 25.00
57450878 -0,518 0,677 0,443 -0,492 0,674 0,492 -113 -41 -60 -90 38 
57450917 -0,518 0,677 0,443 -0,492 0,674 0,492 -113 -41 -59 -90 38 
57451092 -0,518 0,677 0,443 -0,485 0,681 0,488 -113 -41 -60 -90 38 
57451212 -0,518 0,677 0,443 -0,481 0,684 0,486 -114 -41 -60 -90 38 -113.00 -44.00 -56.00 -89.00 25.00
57451276 -0,518 0,677 0,443 -0,475 0,688 0,483 -114 -41 -60 -90 38 
57451374 -0,518 0,677 0,438 -0,468 0,692 0,478 -114 -41 -60 -90 38 
57451493 -0,518 0,677 0,438 -0,461 0,695 0,472 -114 -41 -60 -90 38 
57451598 -0,518 0,677 0,438 -0,451 0,697 0,464 -114 -41 -59 -90 38 
57451680 -0,518 0,677 0,438 -0,446 0,698 0,459 -113 -41 -59 -90 38 
57451778 -0,518 0,677 0,438 -0,439 0,697 0,452 -113 -41 -59 -90 38 
57451897 -0,518 0,677 0,438 -0,433 0,696 0,444 -113 -41 -59 -90 38 
57451956 -0,518 0,677 0,438 -0,431 0,696 0,442 -113 -41 -59 -90 38 
57452099 -0,518 0,677 0,438 -0,418 0,692 0,427 -113 -41 -59 -90 38 
57452191 -0,518 0,677 0,438 -0,413 0,691 0,420 -112 -41 -59 -90 38 
57452277 -0,518 0,677 0,438 -0,410 0,691 0,416 -112 -41 -58 -90 38 
57452368 -0,518 0,677 0,438 -0,407 0,692 0,410 -112 -41 -58 -90 38 
57452464 -0,518 0,677 0,438 -0,406 0,693 0,405 -111 -42 -58 -90 38 
57452555 -0,518 0,677 0,438 -0,406 0,695 0,403 -111 -42 -58 -90 38 -112.00 -44.00 -57.00 -89.00 25.00
57452663 -0,518 0,677 0,438 -0,407 0,697 0,400 -111 -42 -58 -90 38 -112.00 -44.00 -56.00 -89.00 25.00
57452798 -0,518 0,677 0,438 -0,414 0,698 0,398 -111 -42 -58 -90 38 
57452889 -0,518 0,677 0,438 -0,420 0,698 0,399 -111 -42 -58 -90 38 
57452970 -0,518 0,677 0,438 -0,425 0,697 0,399 -111 -42 -58 -90 38 
57453104 -0,518 0,677 0,438 -0,437 0,695 0,402 -110 -42 -58 -90 38 
57453145 -0,518 0,677 0,438 -0,441 0,695 0,403 -110 -43 -58 -90 38 
57453297 -0,518 0,677 0,438 -0,460 0,691 0,410 -110 -43 -58 -90 38 -111.00 -44.00 -56.00 -89.00 25.00
57453404 -0,518 0,677 0,438 -0,474 0,688 0,417 -110 -43 -58 -90 38 
57453482 -0,518 0,677 0,438 -0,482 0,686 0,422 -110 -43 -58 -90 38 
57453562 -0,518 0,677 0,438 -0,495 0,684 0,431 -110 -43 -58 -90 38 
57453659 -0,518 0,677 0,438 -0,503 0,683 0,436 -109 -43 -58 -90 38 
57453797 -0,518 0,677 0,438 -0,524 0,683 0,452 -109 -44 -58 -90 38 
57453837 -0,518 0,677 0,438 -0,529 0,683 0,456 -109 -44 -58 -90 38 -110.00 -44.00 -56.00 -89.00 25.00
57453961 -0,518 0,677 0,438 -0,539 0,683 0,465 -109 -44 -58 -90 38 -110.00 -44.00 -56.00 -89.00 25.00
57454024 -0,518 0,677 0,438 -0,551 0,682 0,475 -109 -44 -58 -90 38 
57454177 -0,518 0,677 0,438 -0,565 0,680 0,488 -109 -44 -58 -90 38 
57454267 -0,518 0,677 0,438 -0,569 0,679 0,491 -109 -44 -59 -90 38 
57454365 -0,518 0,677 0,438 -0,576 0,676 0,495 -110 -44 -59 -90 146 
57454496 -0,518 0,677 0,438 -0,581 0,674 0,496 -110 -43 -58 -90 146 
57454549 -0,518 0,677 0,438 -0,584 0,672 0,496 -110 -42 -58 -90 146 -109.00 -44.00 -56.00 -89.00 25.00
57454634 -0,518 0,677 0,438 -0,587 0,671 0,494 -110 -42 -57 -90 53 
57454804 -0,518 0,677 0,438 -0,590 0,672 0,488 -110 -41 -57 -90 38 
57454906 -0,518 0,677 0,438 -0,589 0,675 0,482 -111 -42 -58 -90 38 
57454992 -0,518 0,677 0,438 -0,585 0,678 0,475 -111 -42 -58 -90 38 
57455077 -0,518 0,677 0,438 -0,584 0,680 0,472 -111 -42 -58 -90 38 
57455189 -0,518 0,677 0,438 -0,569 0,685 0,457 -111 -41 -57 -90 38 -110.00 -44.00 -55.00 -89.00 25.00
57455294 -0,518 0,677 0,438 -0,563 0,687 0,450 -111 -42 -57 -90 38 
57455411 -0,518 0,677 0,438 -0,555 0,687 0,439 -111 -41 -57 -90 38 -111.00 -44.00 -55.00 -89.00 25.00
57455467 -0,518 0,677 0,438 -0,550 0,687 0,434 -111 -41 -57 -90 38 -111.00 -44.00 -56.00 -89.00 25.00
57455603 -0,518 0,677 0,438 -0,540 0,683 0,420 -111 -41 -57 -90 38 
57455648 -0,518 0,677 0,438 -0,532 0,680 0,411 -111 -41 -57 -90 38 
57455775 -0,518 0,677 0,438 -0,525 0,677 0,403 -111 -41 -57 -90 38 
57455906 -0,518 0,677 0,438 -0,516 0,672 0,390 -111 -41 -57 -90 38 
57455995 -0,518 0,677 0,438 -0,510 0,668 0,380 -111 -41 -57 -90 38 
57456067 -0,518 0,677 0,438 -0,507 0,667 0,376 -111 -41 -57 -90 38 
57456152 -0,518 0,677 0,438 -0,502 0,666 0,369 -111 -41 -57 -90 38 
57456272 -0,518 0,677 0,438 -0,496 0,666 0,360 -112 -41 -57 -90 38 
57456408 -0,512 0,678 0,438 -0,490 0,668 0,356 -112 -41 -58 -90 38 
57456523 -0,508 0,678 0,438 -0,490 0,669 0,356 -112 -41 -58 -90 38 
57456613 -0,503 0,678 0,438 -0,487 0,673 0,360 -112 -41 -58 -90 38 
57456661 -0,501 0,678 0,438 -0,486 0,674 0,362 -112 -41 -58 -90 38 
57456781 -0,495 0,678 0,438 -0,487 0,676 0,368 -112 -40 -57 -90 38 
57456843 -0,493 0,678 0,438 -0,487 0,676 0,373 -112 -41 -57 -90 38 
57456976 -0,486 0,679 0,438 -0,488 0,676 0,387 -112 -40 -57 -90 38 -112.00 -44.00 -56.00 -89.00 25.00
57457095 -0,480 0,679 0,438 -0,490 0,673 0,400 -111 -41 -57 -90 38 
57457174 -0,476 0,679 0,438 -0,491 0,671 0,409 -111 -41 -57 -90 38 
