Set_pos_x,Set_pos_y,Set_pos_z,Drone_pos_x,Drone_pos_y,Drone_pos_z,Com_shoulder,Com_elbow,Com_wrist_p,Com_wrist_r,Com_gripper,Manip_shoulder,Manip_elbow,Manip_wrist_p,Manip_wrist_r,Manip_gripper
53402647 -0,228 1,477 0,997 -0,761 1,463 1,163 
53437573 0,119 1,539 0,704 -0,063 1,531 0,858 -135 -30 -61 -90 38 -134.00 -35.00 -57.00 -89.00 25.00
53437701 0,133 1,540 0,693 -0,069 1,526 0,837 -136 -30 -61 -90 38 -134.00 -35.00 -57.00 -89.00 25.00
53437785 0,140 1,540 0,687 -0,070 1,524 0,826 -136 -30 -61 -90 38 
53437890 0,148 1,544 0,679 -0,068 1,518 0,807 -136 -30 -61 -90 38 -134.00 -34.00 -57.00 -89.00 25.00
53437992 0,156 1,549 0,672 -0,062 1,513 0,791 -136 -30 -61 -90 38 
53438089 0,160 1,550 0,668 -0,054 1,509 0,776 -136 -30 -61 -90 38 
53438185 0,160 1,550 0,668 -0,043 1,505 0,761 -136 -30 -61 -90 38 
53438309 0,160 1,550 0,668 -0,030 1,502 0,746 -136 -31 -61 -90 38 
53438405 0,160 1,550 0,668 -0,015 1,501 0,731 -136 -30 -61 -90 38 
53438492 0,160 1,550 0,668 0,001 1,500 0,718 -136 -30 -61 -90 38 
53438592 0,160 1,550 0,668 0,017 1,501 0,706 -135 -31 -61 -90 38 
53438691 0,160 1,550 0,668 0,032 1,502 0,696 -135 -31 -61 -90 38 
53438790 0,160 1,550 0,668 0,051 1,506 0,686 -135 -31 -61 -90 38 
53438914 0,160 1,550 0,668 0,064 1,509 0,681 -135 -31 -60 -90 38 -136.00 -34.00 -58.00 -89.00 25.00
53439006 0,160 1,550 0,668 0,076 1,513 0,678 -133 -31 -59 -90 38 
53439084 0,160 1,550 0,668 0,082 1,515 0,678 -133 -31 -59 -90 38 -135.00 -34.00 -58.00 -89.00 25.00
53439176 0,160 1,550 0,668 0,089 1,519 0,681 -133 -31 -59 -90 38 -135.00 -34.00 -58.00 -89.00 25.00
53439291 0,160 1,550 0,668 0,093 1,522 0,687 -132 -32 -58 -90 38 
53439370 0,160 1,550 0,668 0,095 1,525 0,692 -131 -32 -58 -90 38 
53439466 0,160 1,550 0,668 0,093 1,527 0,704 -130 -32 -57 -90 38 -133.00 -34.00 -58.00 -89.00 25.00
53439572 0,160 1,550 0,668 0,089 1,530 0,715 -130 -32 -57 -90 38 -132.00 -34.00 -57.00 -89.00 25.00
53439691 0,160 1,550 0,668 0,082 1,533 0,728 -130 -32 -57 -90 38 
53439776 0,164 1,550 0,664 0,070 1,536 0,746 -130 -32 -57 -90 38 -131.00 -34.00 -56.00 -89.00 25.00
53439894 0,171 1,550 0,657 0,062 1,538 0,756 -130 -32 -57 -90 38 
53439976 0,177 1,550 0,650 0,052 1,539 0,765 -130 -33 -57 -90 38 
53440087 0,184 1,551 0,643 0,033 1,540 0,782 -129 -33 -57 -90 38 
53440168 0,190 1,551 0,637 0,022 1,539 0,792 -130 -32 -57 -90 38 -130.00 -34.00 -56.00 -89.00 25.00
53440280 0,196 1,551 0,629 0,001 1,539 0,808 -130 -33 -57 -90 38 -130.00 -34.00 -56.00 -89.00 25.00
53440409 0,204 1,552 0,619 -0,017 1,540 0,820 -129 -32 -57 -90 38 
53440497 0,210 1,552 0,613 -0,026 1,541 0,824 -129 -32 -57 -90 38 -130.00 -34.00 -55.00 -89.00 25.00
53440578 0,213 1,552 0,609 -0,030 1,542 0,826 -129 -33 -57 -90 38 -130.00 -34.00 -55.00 -89.00 25.00
53440671 0,221 1,553 0,599 -0,047 1,547 0,831 -129 -33 -56 -90 38 
53440784 0,228 1,553 0,591 -0,056 1,550 0,831 -129 -33 -56 -90 38 -129.00 -34.00 -55.00 -89.00 25.00
53440884 0,234 1,553 0,583 -0,059 1,552 0,829 -129 -33 -56 -90 38 -129.00 -34.00 -55.00 -89.00 25.00
53440989 0,241 1,554 0,575 -0,063 1,557 0,819 -129 -33 -56 -90 38 
53441090 0,247 1,554 0,567 -0,062 1,562 0,808 -128 -33 -56 -90 38 
53441180 0,254 1,554 0,559 -0,057 1,569 0,788 -128 -32 -56 -90 38 
53441322 0,262 1,555 0,549 -0,050 1,573 0,769 -129 -33 -56 -90 38 -129.00 -34.00 -55.00 -89.00 25.00
53441373 0,265 1,555 0,545 -0,047 1,575 0,763 -129 -33 -56 -90 38 -129.00 -34.00 -55.00 -89.00 25.00
53441475 0,272 1,555 0,536 -0,033 1,579 0,732 -129 -33 -56 -90 38 -128.00 -34.00 -54.00 -89.00 25.00
53441582 0,279 1,556 0,528 -0,025 1,581 0,714 -129 -33 -56 -90 38 
53441687 0,286 1,556 0,520 -0,008 1,582 0,678 -129 -33 -57 -90 38 
53441796 0,286 1,556 0,520 0,010 1,579 0,639 -129 -33 -57 -90 38 
53441884 0,286 1,556 0,520 0,015 1,578 0,629 -129 -33 -57 -90 38 
53441984 0,286 1,556 0,520 0,031 1,574 0,594 -129 -33 -57 -90 38 
53442090 0,286 1,556 0,520 0,051 1,568 0,552 -128 -33 -56 -90 38 
53442193 0,286 1,556 0,520 0,061 1,564 0,530 -128 -33 -56 -90 38 
53442307 0,286 1,556 0,520 0,084 1,555 0,481 -128 -33 -56 -90 38 -129.00 -34.00 -54.00 -89.00 25.00
53442402 0,286 1,556 0,520 0,095 1,550 0,453 -128 -33 -56 -90 38 
53442500 0,286 1,556 0,520 0,101 1,547 0,434 -128 -33 -56 -90 38 
53442576 0,286 1,556 0,520 0,106 1,545 0,419 -128 -33 -56 -90 38 
53442695 0,286 1,556 0,520 0,113 1,542 0,389 -128 -34 -56 -90 38 
53442776 0,286 1,556 0,520 0,115 1,541 0,376 -127 -34 -56 -90 38 
53442877 0,286 1,556 0,520 0,116 1,542 0,361 -127 -34 -56 -90 38 -128.00 -34.00 -54.00 -89.00 25.00
53442983 0,286 1,556 0,520 0,116 1,546 0,347 -127 -34 -56 -90 38 
53443079 0,286 1,556 0,520 0,111 1,549 0,341 -127 -34 -55 -90 38 
53443213 0,286 1,556 0,520 0,104 1,551 0,339 -127 -34 -56 -90 38 
53443275 0,286 1,556 0,520 0,098 1,552 0,342 -126 -34 -55 -90 38 -127.00 -36.00 -54.00 -89.00 25.00
53443416 0,286 1,556 0,520 0,088 1,552 0,352 -126 -34 -55 -90 38 
53443510 0,286 1,556 0,520 0,085 1,552 0,356 -125 -34 -54 -90 38 -127.00 -36.00 -54.00 -89.00 25.00
53443610 0,286 1,556 0,520 0,070 1,554 0,381 -124 -34 -53 -90 38 
53443670 0,286 1,556 0,520 0,066 1,555 0,388 -124 -35 -54 -90 38 
53443784 0,286 1,556 0,520 0,056 1,557 0,409 -124 -35 -54 -90 38 
53443885 0,286 1,556 0,520 0,047 1,560 0,431 -123 -35 -53 -90 38 
53444004 0,292 1,556 0,520 0,035 1,564 0,462 -123 -35 -53 -90 38 
53444087 0,296 1,556 0,520 0,030 1,566 0,478 -122 -35 -53 -90 38 
53444202 0,303 1,557 0,520 0,018 1,569 0,516 -122 -36 -52 -90 38 
53444309 0,309 1,554 0,520 0,012 1,569 0,531 -122 -36 -52 -90 38 
53444400 0,314 1,549 0,520 0,005 1,571 0,553 -121 -36 -52 -90 38 -123.00 -36.00 -51.00 -89.00 25.00
53444492 0,320 1,544 0,520 -0,002 1,573 0,573 -121 -36 -52 -90 38 
53444582 0,325 1,539 0,520 -0,006 1,575 0,586 -121 -36 -52 -90 38 -122.00 -37.00 -51.00 -89.00 25.00
53444675 0,330 1,534 0,520 -0,010 1,580 0,606 -121 -36 -52 -90 38 
53444816 0,337 1,526 0,520 -0,012 1,583 0,617 -121 -36 -52 -90 38 
53444871 0,340 1,523 0,520 -0,011 1,584 0,626 -121 -36 -52 -90 38 
53445013 0,348 1,514 0,520 -0,006 1,584 0,631 -121 -36 -52 -90 38 
53445108 0,353 1,509 0,520 -0,001 1,583 0,632 -120 -37 -52 -90 38 
53445212 0,358 1,503 0,520 0,005 1,581 0,630 -120 -37 -52 -90 38 
53445304 0,361 1,497 0,520 0,010 1,578 0,628 -120 -37 -52 -90 38 
53445412 0,361 1,491 0,520 0,030 1,569 0,613 -120 -37 -52 -90 38 
53445457 0,362 1,489 0,520 0,039 1,564 0,605 -120 -37 -52 -90 38 
53445586 0,362 1,481 0,520 0,054 1,557 0,592 -120 -37 -52 -90 38 
53445687 0,362 1,475 0,519 0,070 1,550 0,577 -120 -37 -52 -90 38 
53445777 0,362 1,469 0,519 0,086 1,542 0,561 -120 -37 -52 -90 38 
53445903 0,363 1,462 0,519 0,095 1,538 0,551 -120 -37 -52 -90 38 
53446006 0,363 1,456 0,519 0,123 1,527 0,521 -120 -37 -52 -90 38 
53446105 0,363 1,451 0,519 0,139 1,522 0,504 -119 -37 -52 -90 38 
53446167 0,363 1,447 0,519 0,143 1,521 0,499 -119 -38 -52 -90 38 -120.00 -38.00 -51.00 -89.00 25.00
53446291 0,364 1,439 0,519 0,163 1,513 0,478 -119 -38 -51 -90 38 -120.00 -38.00 -51.00 -89.00 25.00
53446417 0,364 1,432 0,519 0,180 1,506 0,462 -118 -38 -51 -90 38 
53446477 0,364 1,429 0,519 0,189 1,502 0,455 -118 -38 -51 -90 38 
53446575 0,364 1,422 0,519 0,201 1,498 0,448 -118 -38 -51 -90 38 
53446707 0,364 1,415 0,519 0,212 1,494 0,442 -117 -38 -51 -90 38 
53446795 0,365 1,410 0,519 0,219 1,491 0,440 -117 -38 -50 -90 38 
53446911 0,365 1,404 0,519 0,232 1,487 0,439 -117 -39 -51 -90 38 -119.00 -38.00 -51.00 -89.00 25.00
53447008 0,365 1,398 0,519 0,244 1,483 0,444 -117 -39 -51 -90 38 -118.00 -39.00 -49.00 -89.00 25.00
53447116 0,365 1,392 0,519 0,253 1,481 0,451 -117 -39 -51 -90 38 -117.00 -39.00 -49.00 -89.00 25.00
53447203 0,366 1,386 0,519 0,257 1,480 0,455 -117 -39 -51 -90 38 
53447309 0,366 1,380 0,519 0,266 1,479 0,467 -117 -39 -51 -90 38 
53447406 0,366 1,374 0,519 0,275 1,478 0,482 -117 -39 -51 -90 38 
53447507 0,366 1,368 0,519 0,282 1,476 0,495 -117 -39 -51 -90 38 
53447561 0,366 1,365 0,519 0,284 1,476 0,500 -117 -39 -51 -90 38 
53447686 0,367 1,358 0,518 0,296 1,472 0,520 -117 -39 -51 -90 38 -117.00 -39.00 -49.00 -89.00 25.00
53447777 0,367 1,352 0,518 0,300 1,469 0,528 -117 -39 -51 -90 38 
53447882 0,367 1,346 0,518 0,306 1,464 0,538 -117 -39 -51 -90 38 
53448009 0,368 1,339 0,518 0,314 1,456 0,549 -118 -38 -51 -90 38 
53448072 0,368 1,336 0,518 0,316 1,452 0,551 -118 -38 -51 -90 38 -117.00 -40.00 -49.00 -89.00 25.00
53448166 0,368 1,329 0,518 0,321 1,445 0,555 -118 -39 -51 -90 38 -117.00 -40.00 -49.00 -89.00 25.00
53448301 0,368 1,323 0,518 0,327 1,436 0,558 -118 -38 -51 -90 38 -118.00 -40.00 -49.00 -89.00 25.00
53448403 0,368 1,316 0,518 0,332 1,426 0,559 -118 -39 -52 -90 38 -118.00 -40.00 -49.00 -89.00 25.00
53448490 0,369 1,311 0,518 0,334 1,422 0,558 -118 -38 -51 -90 38 
53448584 0,369 1,305 0,518 0,338 1,412 0,553 -118 -38 -51 -90 38 -118.00 -40.00 -49.00 -89.00 25.00
53448715 0,369 1,298 0,518 0,340 1,402 0,545 -118 -38 -51 -90 38 -118.00 -40.00 -49.00 -89.00 25.00
53448773 0,369 1,295 0,518 0,341 1,396 0,541 -118 -38 -51 -90 38 
53448905 0,362 1,287 0,518 0,341 1,387 0,532 -118 -38 -51 -90 38 
53449014 0,358 1,287 0,518 0,339 1,382 0,527 -118 -38 -51 -90 38 
53449069 0,354 1,287 0,518 0,338 1,376 0,521 -118 -38 -51 -90 38 
53449217 0,346 1,286 0,518 0,332 1,365 0,510 -118 -38 -51 -90 38 
53449289 0,342 1,286 0,518 0,328 1,360 0,505 -118 -38 -51 -90 38 
53449368 0,336 1,286 0,518 0,325 1,357 0,501 -119 -38 -51 -90 38 
53449517 0,328 1,285 0,518 0,316 1,349 0,493 -119 -38 -51 -90 38 
53449616 0,322 1,285 0,518 0,310 1,345 0,491 -119 -38 -51 -90 38 
53449735 0,316 1,285 0,517 0,304 1,340 0,489 -119 -38 -52 -90 38 
53449819 0,311 1,285 0,517 0,300 1,337 0,489 -119 -38 -51 -90 38 
53449910 0,303 1,284 0,517 0,295 1,332 0,491 -119 -38 -51 -90 38 
53450006 0,297 1,284 0,517 0,289 1,325 0,496 -119 -38 -52 -90 38 -119.00 -40.00 -49.00 -89.00 25.00
53450070 0,294 1,284 0,517 0,288 1,323 0,498 -119 -38 -51 -90 38 -119.00 -40.00 -50.00 -89.00 25.00
53450182 0,286 1,284 0,517 0,286 1,318 0,504 -119 -37 -52 -90 38 
53450292 0,279 1,283 0,517 0,285 1,312 0,515 -119 -38 -52 -90 38 -119.00 -40.00 -49.00 -89.00 25.00
53450478 0,274 1,279 0,517 0,285 1,309 0,523 -119 -38 -52 -90 38 -119.00 -40.00 -50.00 -89.00 25.00
53450745 0,268 1,274 0,517 0,288 1,303 0,537 -119 -38 -52 -90 38 
53450810 0,264 1,270 0,517 0,292 1,298 0,549 -119 -38 -52 -90 38 
53450927 0,257 1,263 0,517 0,301 1,292 0,566 -119 -38 -52 -90 38 
53451060 0,250 1,255 0,517 0,306 1,289 0,572 -119 -38 -52 -90 38 
53451151 0,248 1,250 0,517 0,309 1,288 0,576 -119 -38 -52 -90 38 -119.00 -40.00 -50.00 -89.00 25.00
53451270 0,248 1,244 0,513 0,312 1,288 0,579 -119 -38 -52 -90 38 -119.00 -40.00 -50.00 -89.00 25.00
53451326 0,249 1,241 0,510 0,313 1,287 0,579 -119 -38 -52 -90 38 
53451462 0,249 1,234 0,502 0,314 1,286 0,578 -119 -38 -52 -90 38 
53451519 0,249 1,231 0,499 0,314 1,286 0,577 -120 -38 -52 -90 38 
53451644 0,249 1,224 0,490 0,314 1,283 0,571 -120 -38 -52 -90 38 
53451758 0,250 1,219 0,484 0,311 1,278 0,561 -120 -38 -53 -90 38 -119.00 -40.00 -50.00 -89.00 25.00
53451858 0,250 1,214 0,478 0,310 1,276 0,556 -120 -37 -52 -90 38 -119.00 -40.00 -50.00 -89.00 25.00
53451941 0,250 1,209 0,472 0,306 1,271 0,543 -120 -38 -52 -90 38 
53452040 0,250 1,205 0,466 0,302 1,267 0,532 -120 -38 -52 -90 38 
53452156 0,247 1,199 0,459 0,297 1,262 0,518 -119 -38 -52 -90 38 
53452207 0,245 1,196 0,456 0,293 1,258 0,508 -119 -38 -52 -90 38 
53452336 0,241 1,189 0,448 0,287 1,252 0,493 -119 -38 -52 -90 38 -120.00 -40.00 -51.00 -89.00 25.00
53452433 0,241 1,189 0,448 0,279 1,242 0,473 -118 -39 -52 -90 38 
53452519 0,241 1,189 0,448 0,275 1,237 0,462 -118 -39 -52 -90 38 
53452649 0,241 1,189 0,448 0,265 1,225 0,443 -117 -39 -52 -90 38 
53452750 0,241 1,189 0,448 0,258 1,217 0,431 -117 -39 -51 -90 38 
53452835 0,241 1,189 0,448 0,252 1,210 0,422 -117 -39 -51 -90 38 
53452940 0,241 1,189 0,448 0,244 1,203 0,414 -117 -39 -51 -90 38 
53453065 0,241 1,189 0,448 0,238 1,199 0,407 -117 -39 -51 -90 38 
53453145 0,241 1,189 0,448 0,231 1,197 0,404 -116 -40 -51 -90 38 
53453233 0,241 1,189 0,448 0,227 1,197 0,402 -116 -40 -51 -90 38 -117.00 -40.00 -51.00 -89.00 25.00
53453337 0,241 1,189 0,448 0,218 1,198 0,403 -116 -40 -51 -90 38 
53453425 0,241 1,189 0,448 0,214 1,200 0,405 -116 -40 -51 -90 38 
53453524 0,241 1,189 0,448 0,208 1,204 0,408 -116 -40 -51 -90 38 
53453644 0,241 1,189 0,448 0,205 1,206 0,411 -116 -41 -51 -90 38 -117.00 -40.00 -51.00 -89.00 25.00
53453740 0,241 1,189 0,448 0,203 1,210 0,416 -115 -41 -51 -90 38 -117.00 -40.00 -51.00 -89.00 25.00
53453824 0,241 1,189 0,448 0,203 1,213 0,419 -115 -41 -51 -90 38 -117.00 -40.00 -51.00 -89.00 25.00
53453949 0,241 1,189 0,448 0,203 1,218 0,426 -115 -41 -51 -90 38 
53454038 0,241 1,189 0,448 0,205 1,221 0,430 -115 -41 -51 -90 38 
53454135 0,241 1,189 0,448 0,208 1,226 0,436 -115 -41 -51 -90 38 
53454226 0,241 1,189 0,448 0,210 1,228 0,438 -115 -41 -51 -90 38 
53454336 0,241 1,186 0,448 0,215 1,231 0,442 -115 -41 -51 -90 38 
53454439 0,242 1,181 0,448 0,219 1,232 0,443 -115 -41 -51 -90 38 
53454502 0,242 1,179 0,448 0,221 1,233 0,443 -115 -41 -51 -90 38 
53454625 0,242 1,172 0,445 0,225 1,234 0,444 -116 -41 -51 -90 38 
53454728 0,242 1,167 0,440 0,228 1,235 0,443 -115 -41 -51 -90 38 
53454823 0,242 1,162 0,440 0,229 1,236 0,443 -115 -41 -51 -90 38 -116.00 -41.00 -51.00 -89.00 25.00
53454935 0,243 1,156 0,440 0,232 1,239 0,441 -115 -41 -51 -90 38 
53455024 0,243 1,151 0,440 0,232 1,239 0,441 -115 -41 -51 -90 38 
53455151 0,243 1,145 0,434 0,230 1,240 0,438 -115 -41 -51 -90 38 
53455259 0,243 1,140 0,428 0,227 1,240 0,436 -115 -41 -51 -90 38 
53455350 0,244 1,135 0,423 0,225 1,239 0,435 -116 -41 -51 -90 38 
53455404 0,244 1,135 0,421 0,224 1,239 0,435 -116 -41 -51 -90 38 -115.00 -43.00 -49.00 -89.00 25.00
53455536 0,244 1,128 0,414 0,218 1,235 0,434 -116 -41 -52 -90 38 
53455626 0,244 1,124 0,409 0,215 1,232 0,435 -116 -41 -52 -90 38 
53455770 0,244 1,124 0,405 0,211 1,227 0,437 -116 -40 -52 -90 38 -115.00 -43.00 -49.00 -89.00 25.00
53455827 0,244 1,124 0,405 0,209 1,225 0,438 -116 -41 -52 -90 38 
53455931 0,244 1,124 0,405 0,207 1,220 0,441 -117 -41 -52 -90 38 -116.00 -43.00 -49.00 -89.00 25.00
53456020 0,244 1,124 0,405 0,206 1,217 0,443 -116 -41 -52 -90 38 
53456125 0,244 1,124 0,405 0,206 1,211 0,448 -116 -41 -52 -90 38 -116.00 -43.00 -50.00 -89.00 25.00
53456265 0,244 1,124 0,405 0,209 1,208 0,451 -116 -41 -52 -90 38 
53456319 0,244 1,124 0,405 0,210 1,207 0,453 -116 -42 -52 -90 38 
53456454 0,237 1,123 0,395 0,217 1,207 0,460 -116 -42 -52 -90 38 -116.00 -43.00 -50.00 -89.00 25.00
53456553 0,232 1,123 0,389 0,224 1,209 0,467 -115 -42 -53 -90 38 -116.00 -43.00 -51.00 -89.00 25.00
53456649 0,227 1,123 0,383 0,229 1,211 0,471 -115 -42 -52 -90 38 -116.00 -43.00 -51.00 -89.00 25.00
53456738 0,223 1,123 0,378 0,235 1,213 0,476 -115 -42 -52 -90 38 -116.00 -43.00 -51.00 -89.00 25.00
53456845 0,218 1,123 0,370 0,239 1,214 0,480 -115 -42 -53 -90 38 -116.00 -43.00 -51.00 -89.00 25.00
53456947 0,213 1,123 0,364 0,247 1,213 0,486 -115 -42 -53 -90 38 -115.00 -43.00 -51.00 -89.00 25.00
53457032 0,208 1,123 0,358 0,251 1,212 0,489 -115 -43 -53 -90 38 
53457166 0,202 1,122 0,349 0,258 1,207 0,494 -115 -43 -53 -90 38 
53457221 0,199 1,122 0,346 0,259 1,205 0,495 -115 -43 -53 -90 38 -115.00 -43.00 -51.00 -89.00 25.00
53457358 0,192 1,122 0,336 0,264 1,194 0,499 -115 -43 -53 -90 38 
53457450 0,187 1,122 0,330 0,265 1,187 0,498 -115 -43 -53 -90 38 
53457554 0,182 1,122 0,322 0,264 1,180 0,496 -115 -43 -53 -90 38 
53457664 0,182 1,122 0,322 0,261 1,171 0,491 -115 -43 -53 -90 38 
53457752 0,182 1,122 0,322 0,257 1,167 0,486 -115 -43 -53 -90 38 
53457859 0,182 1,122 0,322 0,251 1,162 0,479 -115 -43 -53 -90 38 
53457940 0,182 1,122 0,322 0,244 1,157 0,470 -115 -43 -53 -90 38 
53458068 0,182 1,122 0,322 0,235 1,151 0,460 -115 -44 -53 -90 38 
53458125 0,182 1,122 0,322 0,229 1,148 0,452 -115 -43 -53 -90 38 
53458260 0,182 1,122 0,322 0,215 1,141 0,438 -115 -43 -53 -90 38 
53458352 0,182 1,122 0,322 0,204 1,135 0,426 -115 -43 -53 -90 38 -115.00 -46.00 -51.00 -89.00 25.00
53458435 0,182 1,122 0,322 0,197 1,130 0,418 -115 -43 -53 -90 38 
53458536 0,182 1,122 0,322 0,187 1,124 0,406 -115 -43 -53 -90 38 
53458632 0,182 1,122 0,322 0,177 1,119 0,395 -115 -43 -53 -90 38 
53458724 0,182 1,122 0,322 0,168 1,113 0,385 -115 -43 -53 -90 38 
53458857 0,182 1,122 0,322 0,159 1,105 0,376 -115 -43 -53 -90 38 
53458939 0,182 1,122 0,322 0,154 1,100 0,370 -115 -42 -53 -90 38 
53459026 0,182 1,122 0,322 0,151 1,097 0,368 -115 -42 -52 -90 38 
53459146 0,182 1,122 0,322 0,149 1,092 0,366 -115 -43 -52 -90 38 -115.00 -46.00 -51.00 -89.00 25.00
53459238 0,182 1,122 0,322 0,150 1,090 0,366 -114 -42 -52 -90 38 
53459339 0,182 1,122 0,322 0,153 1,087 0,367 -114 -42 -52 -90 38 -115.00 -46.00 -51.00 -89.00 25.00
53459437 0,179 1,122 0,322 0,157 1,085 0,369 -114 -43 -52 -90 38 -115.00 -46.00 -51.00 -89.00 25.00
53459548 0,173 1,119 0,322 0,167 1,084 0,375 -114 -43 -52 -90 38 
53459633 0,169 1,114 0,322 0,173 1,083 0,378 -114 -43 -51 -90 38 -115.00 -46.00 -51.00 -89.00 25.00
53459740 0,162 1,108 0,322 0,187 1,086 0,386 -114 -43 -52 -90 38 
53459826 0,158 1,104 0,322 0,194 1,087 0,390 -114 -43 -51 -90 38 -114.00 -46.00 -51.00 -89.00 25.00
53459926 0,153 1,098 0,322 0,206 1,093 0,395 -114 -43 -52 -90 38 
53460050 0,146 1,092 0,321 0,221 1,100 0,400 -113 -43 -51 -90 38 -114.00 -46.00 -49.00 -89.00 25.00
53460152 0,140 1,086 0,321 0,231 1,107 0,403 -114 -43 -51 -90 38 
53460239 0,136 1,082 0,321 0,237 1,112 0,405 -114 -43 -52 -90 38 -114.00 -46.00 -49.00 -89.00 25.00
53460338 0,131 1,080 0,326 0,244 1,119 0,406 -113 -43 -52 -90 38 
53460455 0,128 1,079 0,333 0,250 1,127 0,406 -113 -43 -51 -90 38 -114.00 -46.00 -50.00 -89.00 25.00
53460520 0,128 1,079 0,336 0,253 1,132 0,405 -113 -43 -52 -90 38 -114.00 -46.00 -50.00 -89.00 25.00
53460624 0,128 1,079 0,340 0,253 1,139 0,402 -113 -43 -51 -90 38 
53460767 0,128 1,079 0,340 0,251 1,145 0,398 -113 -43 -51 -90 38 -113.00 -46.00 -50.00 -89.00 25.00
53460822 0,128 1,079 0,340 0,249 1,147 0,396 -113 -43 -51 -90 38 -113.00 -46.00 -49.00 -89.00 25.00
53460957 0,127 1,079 0,342 0,240 1,153 0,389 -113 -43 -52 -90 38 -113.00 -46.00 -50.00 -89.00 25.00
53461022 0,127 1,079 0,345 0,234 1,155 0,385 -113 -43 -52 -90 38 
53461181 0,127 1,079 0,356 0,225 1,157 0,379 -113 -43 -52 -90 38 
53461238 0,127 1,079 0,360 0,213 1,158 0,371 -113 -43 -52 -90 38 
53461353 0,127 1,079 0,369 0,205 1,160 0,367 -113 -43 -51 -90 38 
53461450 0,127 1,079 0,375 0,197 1,162 0,363 -113 -43 -52 -90 38 
53461554 0,127 1,079 0,382 0,189 1,165 0,359 -114 -43 -51 -90 38 
53461650 0,127 1,079 0,388 0,180 1,169 0,354 -114 -43 -52 -90 38 -113.00 -46.00 -49.00 -89.00 25.00
53461744 0,127 1,079 0,388 0,175 1,170 0,352 -114 -42 -52 -90 38 -113.00 -46.00 -50.00 -89.00 25.00
53461838 0,127 1,079 0,388 0,171 1,171 0,350 -115 -42 -52 -90 38 
53461923 0,127 1,079 0,388 0,166 1,171 0,348 -115 -42 -52 -90 38 
53462038 0,127 1,079 0,388 0,157 1,168 0,346 -115 -42 -52 -90 38 -114.00 -45.00 -50.00 -89.00 25.00
53462141 0,127 1,079 0,388 0,153 1,166 0,346 -115 -41 -52 -90 38 
53462252 0,127 1,079 0,388 0,150 1,163 0,345 -115 -41 -52 -90 38 
53462350 0,127 1,079 0,388 0,149 1,161 0,345 -115 -41 -51 -90 38 
53462443 0,127 1,079 0,388 0,146 1,161 0,346 -115 -41 -52 -90 38 
53462560 0,127 1,079 0,388 0,144 1,161 0,346 -116 -41 -52 -90 38 -115.00 -45.00 -50.00 -89.00 25.00
53462649 0,127 1,079 0,388 0,144 1,162 0,346 -116 -42 -53 -90 38 
53462697 0,127 1,079 0,388 0,143 1,163 0,346 -116 -43 -54 -90 38 
53462833 0,127 1,079 0,388 0,142 1,165 0,347 -116 -43 -54 -90 38 -115.00 -44.00 -49.00 -89.00 25.00
53462933 0,127 1,079 0,388 0,142 1,167 0,347 -116 -43 -54 -90 38 -116.00 -44.00 -50.00 -89.00 25.00
53463034 0,127 1,079 0,388 0,143 1,168 0,347 -116 -43 -54 -90 38 -116.00 -44.00 -51.00 -90.00 25.00
53463135 0,127 1,079 0,388 0,145 1,169 0,346 -116 -42 -54 -90 38 
53463220 0,127 1,079 0,388 0,146 1,170 0,345 -116 -42 -53 -90 38 
53463334 0,127 1,079 0,388 0,150 1,171 0,342 -116 -42 -53 -90 38 -116.00 -44.00 -51.00 -89.00 25.00
53463434 0,127 1,079 0,391 0,153 1,171 0,338 -116 -43 -53 -90 38 
53463559 0,127 1,079 0,398 0,157 1,170 0,334 -116 -42 -53 -90 38 -116.00 -44.00 -51.00 -89.00 25.00
53463643 0,127 1,079 0,403 0,158 1,168 0,331 -115 -42 -53 -90 38 
53463742 0,127 1,079 0,409 0,160 1,166 0,328 -115 -42 -53 -90 38 
53463840 0,127 1,079 0,415 0,162 1,162 0,322 -115 -42 -53 -90 38 -116.00 -44.00 -51.00 -89.00 25.00
53463939 0,127 1,079 0,420 0,163 1,159 0,318 -115 -42 -53 -90 38 
53464051 0,127 1,079 0,426 0,164 1,154 0,315 -115 -43 -53 -90 38 
53464145 0,127 1,078 0,432 0,164 1,151 0,314 -115 -43 -52 -90 38 
53464199 0,127 1,078 0,434 0,165 1,147 0,313 -115 -43 -52 -90 38 
53464357 0,127 1,078 0,442 0,165 1,136 0,313 -114 -43 -52 -90 38 -115.00 -44.00 -51.00 -89.00 25.00
53464464 0,121 1,078 0,442 0,164 1,126 0,316 -114 -43 -52 -90 38 -115.00 -44.00 -51.00 -89.00 25.00
53464560 0,121 1,078 0,442 0,163 1,121 0,319 -114 -43 -52 -90 38 
53464625 0,121 1,078 0,442 0,163 1,119 0,321 -114 -42 -52 -90 38 
53464729 0,121 1,078 0,442 0,162 1,112 0,330 -114 -42 -51 -90 38 -115.00 -44.00 -51.00 -89.00 25.00
53464835 0,121 1,078 0,442 0,161 1,107 0,339 -114 -42 -51 -90 38 
53464923 0,121 1,078 0,442 0,160 1,102 0,350 -114 -42 -51 -90 38 -115.00 -44.00 -51.00 -89.00 25.00
53465031 0,121 1,078 0,442 0,160 1,096 0,366 -115 -42 -52 -90 38 
